original_word,new_word,case_variations,starting_letter,offset,direction
eyeballed,DELle,"['EyebaLleD', 'EYebaLleD', 'EyEbaLleD', 'EYEbaLleD', 'EyeBaLleD', 'EYeBaLleD', 'EyEBaLleD', 'EYEBaLleD', 'EyebALleD', 'EYebALleD', 'EyEbALleD', 'EYEbALleD', 'EyeBALleD', 'EYeBALleD', 'EyEBALleD', 'EYEBALleD']",4,7,reverse
stenting,RENTE,"['stENTINg', 'StENTINg', 'sTENTINg', 'STENTINg']",1,3,reverse
duelled,DELle,"['DueLleD', 'DUeLleD', 'DuELleD', 'DUELleD']",2,7,reverse
parietals,PETRI,"['parIETALs', 'ParIETALs', 'pArIETALs', 'PArIETALs', 'paRIETALs', 'PaRIETALs', 'pARIETALs', 'PARIETALs']",1,3,reverse
demerara,PIPIT,"['DemeRARA', 'DEmeRARA', 'DeMeRARA', 'DEMeRARA', 'DemERARA', 'DEmERARA', 'DeMERARA', 'DEMERARA']",3,3,reverse
untether,BETEN,"['unTETHEr', 'UnTETHEr', 'uNTETHEr', 'UNTETHEr']",1,3,reverse
antigen,TÜREN,"['anTIGeN', 'aNTIGeN']",1,3,reverse
officially,chili,"['officially', 'Officially', 'oFficially', 'OFficially', 'ofFicially', 'OfFicially', 'oFFicially', 'OFFicially', 'offIcially', 'OffIcially', 'oFfIcially', 'OFfIcially', 'ofFIcially', 'OfFIcially', 'oFFIcially', 'OFFIcially', 'officiallY', 'OfficiallY', 'oFficiallY', 'OFficiallY', 'ofFiciallY', 'OfFiciallY', 'oFFiciallY', 'OFFiciallY', 'offIciallY', 'OffIciallY', 'oFfIciallY', 'OFfIciallY', 'ofFIciallY', 'OfFIciallY', 'oFFIciallY', 'OFFIciallY']",3,4,reverse
rummages,eSsAY,"['rumMAgeS', 'RumMAgeS', 'rUmMAgeS', 'RUmMAgeS', 'ruMMAgeS', 'RuMMAgeS', 'rUMMAgeS', 'RUMMAgeS']",3,1,reverse
melded,dELLe,"['MeLdeD', 'MELdeD']",1,7,reverse
dressier,SIegS,"['dresSIer', 'DresSIer', 'dResSIer', 'DResSIer', 'dresSIeR', 'DresSIeR', 'dResSIeR', 'DResSIeR']",2,1,reverse
chapelries,TRIFT,"['chapeLRIES', 'cHapeLRIES', 'chApeLRIES', 'cHApeLRIES', 'chaPeLRIES', 'cHaPeLRIES', 'chAPeLRIES', 'cHAPeLRIES', 'chapELRIES', 'cHapELRIES', 'chApELRIES', 'cHApELRIES', 'chaPELRIES', 'cHaPELRIES', 'chAPELRIES', 'cHAPELRIES']",4,3,reverse
hydrates,TEPID,"['hydRATES', 'hYdRATES', 'hyDRATES', 'hYDRATES']",2,3,reverse
emcees,eSSaYS,['eMCeeS'],0,1,reverse
emcees,eSSaY,"['eMCeeS', 'EMCeeS']",1,1,reverse
absolutely,eLUTe,"['absoLUTeLy', 'AbsoLUTeLy', 'aBsoLUTeLy', 'ABsoLUTeLy', 'abSoLUTeLy', 'AbSoLUTeLy', 'aBSoLUTeLy', 'ABSoLUTeLy', 'absOLUTeLy', 'AbsOLUTeLy', 'aBsOLUTeLy', 'ABsOLUTeLy', 'abSOLUTeLy', 'AbSOLUTeLy', 'aBSOLUTeLy', 'ABSOLUTeLy', 'absoLUTeLY', 'AbsoLUTeLY', 'aBsoLUTeLY', 'ABsoLUTeLY', 'abSoLUTeLY', 'AbSoLUTeLY', 'aBSoLUTeLY', 'ABSoLUTeLY', 'absOLUTeLY', 'AbsOLUTeLY', 'aBsOLUTeLY', 'ABsOLUTeLY', 'abSOLUTeLY', 'AbSOLUTeLY', 'aBSOLUTeLY', 'ABSOLUTeLY']",3,7,reverse
architects,EXTER,"['archiTECTS', 'aRchiTECTS', 'arChiTECTS', 'aRChiTECTS', 'arcHiTECTS', 'aRcHiTECTS', 'arCHiTECTS', 'aRCHiTECTS', 'archITECTS', 'aRchITECTS', 'arChITECTS', 'aRChITECTS', 'arcHITECTS', 'aRcHITECTS', 'arCHITECTS', 'aRCHITECTS']",4,3,reverse
assaying,IMAge,"['aSsAYIng', 'ASsAYIng', 'aSsAYINg', 'ASsAYINg', 'aSsAYInG', 'ASsAYInG', 'aSsAYING', 'ASsAYING']",1,1,reverse
potteries,TRITE,"['pottERIES', 'pOttERIES', 'poTtERIES', 'pOTtERIES', 'potTERIES', 'pOtTERIES', 'poTTERIES', 'pOTTERIES']",2,3,reverse
iliacus,gUcCI,"['ilIacUs', 'IlIacUs', 'iLIacUs', 'ILIacUs']",2,1,reverse
amnesiac,cAKeS,"['amneSiAc', 'AmneSiAc', 'aMneSiAc', 'AMneSiAc', 'amNeSiAc', 'AmNeSiAc', 'aMNeSiAc', 'AMNeSiAc']",3,1,reverse
tangential,PRENT,"['tangeNTIAL', 'tAngeNTIAL', 'taNgeNTIAL', 'tANgeNTIAL', 'tanGeNTIAL', 'tAnGeNTIAL', 'taNGeNTIAL', 'tANGeNTIAL', 'tangENTIAL', 'tAngENTIAL', 'taNgENTIAL', 'tANgENTIAL', 'tanGENTIAL', 'tAnGENTIAL', 'taNGENTIAL', 'tANGENTIAL']",4,3,reverse
polydipsia,YARDS,"['polyDIPSIa', 'PolyDIPSIa', 'pOlyDIPSIa', 'POlyDIPSIa', 'poLyDIPSIa', 'PoLyDIPSIa', 'pOLyDIPSIa', 'POLyDIPSIa', 'polYDIPSIa', 'PolYDIPSIa', 'pOlYDIPSIa', 'POlYDIPSIa', 'poLYDIPSIa', 'PoLYDIPSIa', 'pOLYDIPSIa', 'POLYDIPSIa']",2,3,reverse
images,eSsAY,"['iMAgeS', 'IMAgeS']",1,1,reverse
constitute,TEUER,"['ConstiTUTE', 'COnstiTUTE', 'CoNstiTUTE', 'CONstiTUTE', 'ConStiTUTE', 'COnStiTUTE', 'CoNStiTUTE', 'CONStiTUTE', 'ConsTiTUTE', 'COnsTiTUTE', 'CoNsTiTUTE', 'CONsTiTUTE', 'ConSTiTUTE', 'COnSTiTUTE', 'CoNSTiTUTE', 'CONSTiTUTE', 'ConstITUTE', 'COnstITUTE', 'CoNstITUTE', 'CONstITUTE', 'ConStITUTE', 'COnStITUTE', 'CoNStITUTE', 'CONStITUTE', 'ConsTITUTE', 'COnsTITUTE', 'CoNsTITUTE', 'CONsTITUTE', 'ConSTITUTE', 'COnSTITUTE', 'CoNSTITUTE', 'CONSTITUTE']",5,3,reverse
squashed,gAUGe,"['SqUAshed', 'SqUAsHed', 'SqUAshEd', 'SqUAsHEd', 'SqUAsheD', 'SqUAsHeD', 'SqUAshED', 'SqUAsHED']",0,1,reverse
nitrile,FRIER,"['niTRILE', 'nITRILE']",1,3,reverse
centrist,EYRIE,"['CentRIST', 'CEntRIST', 'CeNtRIST', 'CENtRIST', 'CenTRIST', 'CEnTRIST', 'CeNTRIST', 'CENTRIST']",3,3,reverse
loggia,CIssy,"['lOggIa', 'LOggIa']",1,1,reverse
quantity,SEREN,"['QuanTITY', 'QUanTITY', 'QuAnTITY', 'QUAnTITY', 'QuaNTITY', 'QUaNTITY', 'QuANTITY', 'QUANTITY']",3,3,reverse
ratepayers,SPATE,"['ratEPAYErs', 'RatEPAYErs', 'rAtEPAYErs', 'RAtEPAYErs', 'raTEPAYErs', 'RaTEPAYErs', 'rATEPAYErs', 'RATEPAYErs', 'ratEPAYErS', 'RatEPAYErS', 'rAtEPAYErS', 'RAtEPAYErS', 'raTEPAYErS', 'RaTEPAYErS', 'rATEPAYErS', 'RATEPAYErS']",2,3,reverse
nitrides,DRIER,"['niTRIDEs', 'NiTRIDEs', 'nITRIDEs', 'NITRIDEs']",1,3,reverse
sequential,PRENT,"['sequeNTIAL', 'sEqueNTIAL', 'seQueNTIAL', 'sEQueNTIAL', 'seqUeNTIAL', 'sEqUeNTIAL', 'seQUeNTIAL', 'sEQUeNTIAL', 'sequENTIAL', 'sEquENTIAL', 'seQuENTIAL', 'sEQuENTIAL', 'seqUENTIAL', 'sEqUENTIAL', 'seQUENTIAL', 'sEQUENTIAL']",4,3,reverse
entente,ENTEN,"['enTENTE', 'eNTENTE']",1,3,reverse
restitute,TEUER,"['RestiTUTE', 'REstiTUTE', 'ReStiTUTE', 'REStiTUTE', 'ResTiTUTE', 'REsTiTUTE', 'ReSTiTUTE', 'RESTiTUTE', 'RestITUTE', 'REstITUTE', 'ReStITUTE', 'REStITUTE', 'ResTITUTE', 'REsTITUTE', 'ReSTITUTE', 'RESTITUTE']",4,3,reverse
demagogic,linon,"['demagogic', 'dEmagogic', 'deMagogic', 'dEMagogic', 'demAgogic', 'dEmAgogic', 'deMAgogic', 'dEMAgogic', 'demaGogic', 'dEmaGogic', 'deMaGogic', 'dEMaGogic', 'demAGogic', 'dEmAGogic', 'deMAGogic', 'dEMAGogic']",4,4,reverse
gelded,EDLeM,['geLdED'],0,7,reverse
transients,ENTRY,"['transIENTS', 'tRansIENTS', 'trAnsIENTS', 'tRAnsIENTS', 'traNsIENTS', 'tRaNsIENTS', 'trANsIENTS', 'tRANsIENTS', 'tranSIENTS', 'tRanSIENTS', 'trAnSIENTS', 'tRAnSIENTS', 'traNSIENTS', 'tRaNSIENTS', 'trANSIENTS', 'tRANSIENTS']",4,3,reverse
hemmed,MEmeL,"['heMmEd', 'HeMmEd']",0,7,reverse
essay,MAgeS,['eSsAY'],0,1,reverse
centrists,EYRIE,"['centRISTS', 'cEntRISTS', 'ceNtRISTS', 'cENtRISTS', 'cenTRISTS', 'cEnTRISTS', 'ceNTRISTS', 'cENTRISTS']",3,3,reverse
fertilise,FREIT,"['feRTILIse', 'FeRTILIse', 'fERTILIse', 'FERTILIse', 'feRTILIsE', 'FeRTILIsE', 'fERTILIsE', 'FERTILIsE']",1,3,reverse
appetizing,KRETA,"['appETIZIng', 'AppETIZIng', 'aPpETIZIng', 'APpETIZIng', 'apPETIZIng', 'ApPETIZIng', 'aPPETIZIng', 'APPETIZIng', 'appETIZInG', 'AppETIZInG', 'aPpETIZInG', 'APpETIZInG', 'apPETIZInG', 'ApPETIZInG', 'aPPETIZInG', 'APPETIZInG']",2,3,reverse
milled,dELle,"['MiLleD', 'MILleD']",1,7,reverse
enfolded,DELLe,"['EnfoLdeD', 'ENfoLdeD', 'EnFoLdeD', 'ENFoLdeD', 'EnfOLdeD', 'ENfOLdeD', 'EnFOLdeD', 'ENFOLdeD']",3,7,reverse
megastar,gAsSY,"['MegAstar', 'MegAsTar', 'MegAstAr', 'MegAsTAr', 'MegAstaR', 'MegAsTaR', 'MegAstAR', 'MegAsTAR']",0,1,reverse
rescued,SWagS,"['resCued', 'ResCued', 'resCueD', 'ResCueD']",1,1,reverse
dementias,PRENT,"['demeNTIAS', 'dEmeNTIAS', 'deMeNTIAS', 'dEMeNTIAS', 'demENTIAS', 'dEmENTIAS', 'deMENTIAS', 'dEMENTIAS']",3,3,reverse
potential,RENTE,"['potENTIAl', 'PotENTIAl', 'pOtENTIAl', 'POtENTIAl', 'poTENTIAl', 'PoTENTIAl', 'pOTENTIAl', 'POTENTIAl']",1,3,reverse
potential,PRENT,"['poteNTIAL', 'pOteNTIAL', 'poTeNTIAL', 'pOTeNTIAL', 'potENTIAL', 'pOtENTIAL', 'poTENTIAL', 'pOTENTIAL']",2,3,reverse
expelled,DELle,"['ExpeLleD', 'EXpeLleD', 'ExPeLleD', 'EXPeLleD', 'ExpELleD', 'EXpELleD', 'ExPELleD', 'EXPELleD']",3,7,reverse
friary,SIPRI,"['FrIARY', 'FRIARY']",1,3,reverse
undiluted,ELUTe,"['undiLUTeD', 'uNdiLUTeD', 'unDiLUTeD', 'uNDiLUTeD', 'undILUTeD', 'uNdILUTeD', 'unDILUTeD', 'uNDILUTeD']",3,7,reverse
bifid,bifid,['bifid'],0,4,reverse
draping,RAPID,"['dRAPINg', 'DRAPINg']",0,3,reverse
deemed,DEEmED,['DEEmED'],0,7,reverse
needled,EDlEM,"['neeDlED', 'nEeDlED']",1,7,reverse
apiarist,RIPRAP,"['aPIARISt', 'APIARISt']",0,3,reverse
attentive,RENTE,"['attENTIVe', 'AttENTIVe', 'aTtENTIVe', 'ATtENTIVe', 'atTENTIVe', 'AtTENTIVe', 'aTTENTIVe', 'ATTENTIVe']",2,3,reverse
labelled,dELle,"['LabeLleD', 'LAbeLleD', 'LaBeLleD', 'LABeLleD', 'LabELleD', 'LAbELleD', 'LaBELleD', 'LABELleD']",3,7,reverse
cascaded,CaeCa,"['CaSCaded', 'CaSCaDed', 'CaSCadEd', 'CaSCaDEd', 'CaSCadeD', 'CaSCaDeD', 'CaSCadED', 'CaSCaDED']",0,1,reverse
adulteries,TRITE,"['adultERIES', 'aDultERIES', 'adUltERIES', 'aDUltERIES', 'aduLtERIES', 'aDuLtERIES', 'adULtERIES', 'aDULtERIES', 'adulTERIES', 'aDulTERIES', 'adUlTERIES', 'aDUlTERIES', 'aduLTERIES', 'aDuLTERIES', 'adULTERIES', 'aDULTERIES']",4,3,reverse
yielded,EDLeM,"['yieLdED', 'YieLdED', 'yIeLdED', 'YIeLdED']",1,7,reverse
enrolled,DELle,"['EnroLleD', 'ENroLleD', 'EnRoLleD', 'ENRoLleD', 'EnrOLleD', 'ENrOLleD', 'EnROLleD', 'ENROLleD']",3,7,reverse
neuralgic,linch,"['neuralgic', 'nEuralgic', 'neUralgic', 'nEUralgic', 'neuRalgic', 'nEuRalgic', 'neURalgic', 'nEURalgic', 'neurAlgic', 'nEurAlgic', 'neUrAlgic', 'nEUrAlgic', 'neuRAlgic', 'nEuRAlgic', 'neURAlgic', 'nEURAlgic']",4,4,reverse
stuntmen,VENUE,"['stUNTMEn', 'StUNTMEn', 'sTUNTMEn', 'STUNTMEn']",1,3,reverse
retentive,RENTE,"['retENTIVe', 'RetENTIVe', 'rEtENTIVe', 'REtENTIVe', 'reTENTIVe', 'ReTENTIVe', 'rETENTIVe', 'RETENTIVe']",2,3,reverse
entering,RITEN,"['enTERINg', 'EnTERINg', 'eNTERINg', 'ENTERINg']",1,3,reverse
processual,AUgeS,"['proceSsUAl', 'ProceSsUAl', 'pRoceSsUAl', 'PRoceSsUAl', 'prOceSsUAl', 'PrOceSsUAl', 'pROceSsUAl', 'PROceSsUAl', 'proCeSsUAl', 'ProCeSsUAl', 'pRoCeSsUAl', 'PRoCeSsUAl', 'prOCeSsUAl', 'PrOCeSsUAl', 'pROCeSsUAl', 'PROCeSsUAl', 'proceSsUAL', 'ProceSsUAL', 'pRoceSsUAL', 'PRoceSsUAL', 'prOceSsUAL', 'PrOceSsUAL', 'pROceSsUAL', 'PROceSsUAL', 'proCeSsUAL', 'ProCeSsUAL', 'pRoCeSsUAL', 'PRoCeSsUAL', 'prOCeSsUAL', 'PrOCeSsUAL', 'pROCeSsUAL', 'PROCeSsUAL']",4,1,reverse
rotaries,TRIPE,"['rotARIES', 'rOtARIES', 'roTARIES', 'rOTARIES']",2,3,reverse
intention,ENTEN,"['inTENTIon', 'InTENTIon', 'iNTENTIon', 'INTENTIon', 'inTENTIoN', 'InTENTIoN', 'iNTENTIoN', 'INTENTIoN']",1,3,reverse
intention,RENTE,"['intENTIOn', 'IntENTIOn', 'iNtENTIOn', 'INtENTIOn', 'inTENTIOn', 'InTENTIOn', 'iNTENTIOn', 'INTENTIOn', 'intENTION', 'IntENTION', 'iNtENTION', 'INtENTION', 'inTENTION', 'InTENTION', 'iNTENTION', 'INTENTION']",2,3,reverse
intention,RENTEN,"['inTENTIOn', 'InTENTIOn', 'iNTENTIOn', 'INTENTIOn', 'inTENTION', 'InTENTION', 'iNTENTION', 'INTENTION']",1,3,reverse
decoys,gOyaS,"['deCOys', 'DeCOys']",1,1,reverse
saucerful,SaUCe,"['SaUCerful', 'SaUCeRful', 'SaUCerFul', 'SaUCeRFul', 'SaUCerfUl', 'SaUCeRfUl', 'SaUCerFUl', 'SaUCeRFUl', 'SaUCerfuL', 'SaUCeRfuL', 'SaUCerFuL', 'SaUCeRFuL', 'SaUCerfUL', 'SaUCeRfUL', 'SaUCerFUL', 'SaUCeRFUL']",0,1,reverse
essays,eMCeeS,['eSSaYS'],0,1,reverse
essays,eMCee,"['eSSaYS', 'ESSaYS']",1,1,reverse
penitent,ENTER,"['PeniTENT', 'PEniTENT', 'PeNiTENT', 'PENiTENT', 'PenITENT', 'PEnITENT', 'PeNITENT', 'PENITENT']",3,3,reverse
penitent,ENTERN,"['PenITENT', 'PEnITENT', 'PeNITENT', 'PENITENT']",2,3,reverse
interiorly,RITEN,"['inTERIOrly', 'InTERIOrly', 'iNTERIOrly', 'INTERIOrly', 'inTERIORly', 'InTERIORly', 'iNTERIORly', 'INTERIORly', 'inTERIOrLy', 'InTERIOrLy', 'iNTERIOrLy', 'INTERIOrLy', 'inTERIORLy', 'InTERIORLy', 'iNTERIORLy', 'INTERIORLy', 'inTERIOrlY', 'InTERIOrlY', 'iNTERIOrlY', 'INTERIOrlY', 'inTERIORlY', 'InTERIORlY', 'iNTERIORlY', 'INTERIORlY', 'inTERIOrLY', 'InTERIOrLY', 'iNTERIOrLY', 'INTERIOrLY', 'inTERIORLY', 'InTERIORLY', 'iNTERIORLY', 'INTERIORLY']",1,3,reverse
quadrate,TEPID,"['QuadRATE', 'QUadRATE', 'QuAdRATE', 'QUAdRATE', 'QuaDRATE', 'QUaDRATE', 'QuADRATE', 'QUADRATE']",3,3,reverse
brethren,TIBET,"['breTHREN', 'bReTHREN', 'brETHREN', 'bRETHREN']",2,3,reverse
discontent,ENTEN,"['DisconTENT', 'DIsconTENT', 'DiSconTENT', 'DISconTENT', 'DisConTENT', 'DIsConTENT', 'DiSConTENT', 'DISConTENT', 'DiscOnTENT', 'DIscOnTENT', 'DiScOnTENT', 'DIScOnTENT', 'DisCOnTENT', 'DIsCOnTENT', 'DiSCOnTENT', 'DISCOnTENT', 'DiscoNTENT', 'DIscoNTENT', 'DiScoNTENT', 'DIScoNTENT', 'DisCoNTENT', 'DIsCoNTENT', 'DiSCoNTENT', 'DISCoNTENT', 'DiscONTENT', 'DIscONTENT', 'DiScONTENT', 'DIScONTENT', 'DisCONTENT', 'DIsCONTENT', 'DiSCONTENT', 'DISCONTENT']",5,3,reverse
sintering,RITEN,"['sinTERINg', 'SinTERINg', 'sInTERINg', 'SInTERINg', 'siNTERINg', 'SiNTERINg', 'sINTERINg', 'SINTERINg']",2,3,reverse
seether,BETTY,"['sEETHEr', 'SEETHEr']",0,3,reverse
titre,TIERE,['TITRE'],0,3,reverse
enteric,RITEN,"['enTERIC', 'eNTERIC']",1,3,reverse
antigay,SPÜRE,"['AntIGaY', 'ANtIGaY', 'AnTIGaY', 'ANTIGaY']",2,3,reverse
antigay,SPÜREN,"['AnTIGaY', 'ANTIGaY']",1,3,reverse
eerie,TRITT,['EERIE'],0,3,reverse
physicists,eIcKe,"['phySicISts', 'PhySicISts', 'pHySicISts', 'PHySicISts', 'phYSicISts', 'PhYSicISts', 'pHYSicISts', 'PHYSicISts', 'phySicISTs', 'PhySicISTs', 'pHySicISTs', 'PHySicISTs', 'phYSicISTs', 'PhYSicISTs', 'pHYSicISTs', 'PHYSicISTs', 'phySicIStS', 'PhySicIStS', 'pHySicIStS', 'PHySicIStS', 'phYSicIStS', 'PhYSicIStS', 'pHYSicIStS', 'PHYSicIStS', 'phySicISTS', 'PhySicISTS', 'pHySicISTS', 'PHySicISTS', 'phYSicISTS', 'PhYSicISTS', 'pHYSicISTS', 'PHYSicISTS']",3,1,reverse
malcontent,ENTEN,"['MalconTENT', 'MAlconTENT', 'MaLconTENT', 'MALconTENT', 'MalConTENT', 'MAlConTENT', 'MaLConTENT', 'MALConTENT', 'MalcOnTENT', 'MAlcOnTENT', 'MaLcOnTENT', 'MALcOnTENT', 'MalCOnTENT', 'MAlCOnTENT', 'MaLCOnTENT', 'MALCOnTENT', 'MalcoNTENT', 'MAlcoNTENT', 'MaLcoNTENT', 'MALcoNTENT', 'MalCoNTENT', 'MAlCoNTENT', 'MaLCoNTENT', 'MALCoNTENT', 'MalcONTENT', 'MAlcONTENT', 'MaLcONTENT', 'MALcONTENT', 'MalCONTENT', 'MAlCONTENT', 'MaLCONTENT', 'MALCONTENT']",5,3,reverse
tentative,REPENT,"['teNTATIVe', 'TeNTATIVe', 'tENTATIVe', 'TENTATIVe']",1,3,reverse
cemeteries,LUMmE,"['cEmeTeries', 'CEmeTeries', 'cEmeTeRies', 'CEmeTeRies', 'cEmeTerIes', 'CEmeTerIes', 'cEmeTeRIes', 'CEmeTeRIes', 'cEmeTeriEs', 'CEmeTeriEs', 'cEmeTeRiEs', 'CEmeTeRiEs', 'cEmeTerIEs', 'CEmeTerIEs', 'cEmeTeRIEs', 'CEmeTeRIEs', 'cEmeTerieS', 'CEmeTerieS', 'cEmeTeRieS', 'CEmeTeRieS', 'cEmeTerIeS', 'CEmeTerIeS', 'cEmeTeRIeS', 'CEmeTeRIeS', 'cEmeTeriES', 'CEmeTeriES', 'cEmeTeRiES', 'CEmeTeRiES', 'cEmeTerIES', 'CEmeTerIES', 'cEmeTeRIES', 'CEmeTeRIES']",0,7,reverse
cemeteries,DUMmE,"['cEmeTEries', 'CEmeTEries', 'cEmeTERies', 'CEmeTERies', 'cEmeTErIes', 'CEmeTErIes', 'cEmeTERIes', 'CEmeTERIes', 'cEmeTEriEs', 'CEmeTEriEs', 'cEmeTERiEs', 'CEmeTERiEs', 'cEmeTErIEs', 'CEmeTErIEs', 'cEmeTERIEs', 'CEmeTERIEs', 'cEmeTErieS', 'CEmeTErieS', 'cEmeTERieS', 'CEmeTERieS', 'cEmeTErIeS', 'CEmeTErIeS', 'cEmeTERIeS', 'CEmeTERIeS', 'cEmeTEriES', 'CEmeTEriES', 'cEmeTERiES', 'CEmeTERiES', 'cEmeTErIES', 'CEmeTErIES', 'cEmeTERIES', 'CEmeTERIES']",0,7,reverse
cemeteries,TRITE,"['cemetERIES', 'cEmetERIES', 'ceMetERIES', 'cEMetERIES', 'cemEtERIES', 'cEmEtERIES', 'ceMEtERIES', 'cEMEtERIES', 'cemeTERIES', 'cEmeTERIES', 'ceMeTERIES', 'cEMeTERIES', 'cemETERIES', 'cEmETERIES', 'ceMETERIES', 'cEMETERIES']",4,3,reverse
saucers,SaUCe,"['SaUCers', 'SaUCeRs', 'SaUCerS', 'SaUCeRS']",0,1,reverse
intermix,VITEN,"['inTERMIx', 'InTERMIx', 'iNTERMIx', 'INTERMIx']",1,3,reverse
interior,RITEN,"['inTERIOr', 'InTERIOr', 'iNTERIOr', 'INTERIOr', 'inTERIOR', 'InTERIOR', 'iNTERIOR', 'INTERIOR']",1,3,reverse
shielded,EDLeM,"['shieLdED', 'ShieLdED', 'sHieLdED', 'SHieLdED', 'shIeLdED', 'ShIeLdED', 'sHIeLdED', 'SHIeLdED']",2,7,reverse
tenue,TUNTE,['TENUE'],0,3,reverse
podiatrist,EYRIE,"['PodiatRIST', 'POdiatRIST', 'PoDiatRIST', 'PODiatRIST', 'PodIatRIST', 'POdIatRIST', 'PoDIatRIST', 'PODIatRIST', 'PodiAtRIST', 'POdiAtRIST', 'PoDiAtRIST', 'PODiAtRIST', 'PodIAtRIST', 'POdIAtRIST', 'PoDIAtRIST', 'PODIAtRIST', 'PodiaTRIST', 'POdiaTRIST', 'PoDiaTRIST', 'PODiaTRIST', 'PodIaTRIST', 'POdIaTRIST', 'PoDIaTRIST', 'PODIaTRIST', 'PodiATRIST', 'POdiATRIST', 'PoDiATRIST', 'PODiATRIST', 'PodIATRIST', 'POdIATRIST', 'PoDIATRIST', 'PODIATRIST']",5,3,reverse
counselled,EDleM,"['counseLlED', 'CounseLlED', 'cOunseLlED', 'COunseLlED', 'coUnseLlED', 'CoUnseLlED', 'cOUnseLlED', 'COUnseLlED', 'couNseLlED', 'CouNseLlED', 'cOuNseLlED', 'COuNseLlED', 'coUNseLlED', 'CoUNseLlED', 'cOUNseLlED', 'COUNseLlED', 'counSeLlED', 'CounSeLlED', 'cOunSeLlED', 'COunSeLlED', 'coUnSeLlED', 'CoUnSeLlED', 'cOUnSeLlED', 'COUnSeLlED', 'couNSeLlED', 'CouNSeLlED', 'cOuNSeLlED', 'COuNSeLlED', 'coUNSeLlED', 'CoUNSeLlED', 'cOUNSeLlED', 'COUNSeLlED']",4,7,reverse
